Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1,Rank,Moodys R,S&P R,Fitch,Coupon,YTC,YTM,Coupon type,Issue Date,Next Call Date,Return on Contribution,Market Consensus
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,13/4/2020,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,,,,,Investment Cash & Short Term Investments,Checking Account,Checking,HKD,0,0,0,,,,10/4/2000,,,,,,,,0,,0,,,,,,0,,,0,,Checking Account.HKD 0/681532/315,,,,,,,,,,,,,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,13/4/2020,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,,,,,Investment Cash & Short Term Investments,Checking Account,Checking,JPY,0,0,0,,,,21/6/1999,,,,,,,,0,,0,,,,,,0,,,0,,Checking Account JPY 0/681532/285,,,,,,,,,,,,,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,13/4/2020,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,,,,,Loans,Margin Loan,Margin Credit Demand Loan,AUD,"1,000,798.83","941,251.30","606,661.62",,,,7/8/2020,14/8/2020,,,,,,,1.15,0.35,0.8,7,2000674358,,,,0,,,0,,Loan Account-00002000674358,,,,,,,,,,,,,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,13/4/2020,SR251271569,SR251271569-0005,SIHK,65e36a2d4aad946ff7e3e9be18d91c96,20407965272c86be1fcc500fa4b0f48a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,0,0,0,,,,22/1/2019,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,13/4/2020,SR251271569,SR251271569-0005,SIHK,65e36a2d4aad946ff7e3e9be18d91c96,20407965272c86be1fcc500fa4b0f48a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,0,0,0,,,,22/1/2019,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,13/4/2020,SR251271569,SR251271569-0005,SIHK,65e36a2d4aad946ff7e3e9be18d91c96,20407965272c86be1fcc500fa4b0f48a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,0,0,0,,,,22/1/2019,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 4,22563ddc2157f7aeab31a43b5a585524,14a72149f27c20c5b53062f86e704683810f57d2cb979a807553466fc8175613,13/4/2020,SR251271569,SR251271569-0005,SIHK,65e36a2d4aad946ff7e3e9be18d91c96,20407965272c86be1fcc500fa4b0f48a,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,0,0,0,,,,22/1/2019,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0200,,,StepStone Capital Partners II Offshore  L.P. Cl A NT,ALTERNATIVE INVESTMENTS,Private,PE-Lev Buyout,USD,,"64,675.62","62,451.69",,,,27/10/2006,31/12/1999,"500,000.00","525,161.90",0,"637,826.23","8,502.01","33,663.91",,,,34033,,,,,0,,,0,,StepStone Capital Partners II Offshore L.P. Cl A NT,StepStone Capital Partners II Offshore,,,,,,,,,,,0.214532566,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0290,US1339970071,,TRG Growth Partnership  (Cayman Offshore) II  L.P. Cl A NT,ALTERNATIVE INVESTMENTS,Private,PE-Lev Buyout,USD,,"26,924.63","25,377.24",,,,23/3/2007,31/12/1999,"250,000.00","249,464.01","9,404.08","251,312.12","3,720.17","3,184.18",,,,362604,,,,,0,,,0,,"TRG Growth Partnership (Cayman Offshore) II, L.P. Cl A NT ISIN US1339970071",TRG Growth Partnership,,,,,,,,,,,0.007408323,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0580,US5729910084,,C VIII Real Estate Opportunities  Offshore Feeder Fund  L.P.,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,"245,572.98","219,544.50",,,,31/5/2013,31/12/1999,"250,000.00","317,516.53","26,131.62","98,767.01","3,719.08","71,235.61",,,,360343,,,,,0,,,0,,"C VIII Real Estate Opportunities Offshore Feeder Fund, L.P. Class A NT ISIN US5729910084",C VIII Real Estate Opportunities,,,,,,,,,,,-0.688938998,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0588,US5529934201,,C Sunset Real Estate Opportunities  Offshore Feeder Fund  L.,ALTERNATIVE INVESTMENTS,Real Estate,DIRECT CO-INVESTMENTS,USD,,"113,526.16","94,399.47",,,,3/4/2014,31/12/1999,"250,000.00","250,000.00","42,385.68","258,740.65",0,0,,,,360036,,,,,0,,,0,,"C Sunset Real Estate Opportunities Offshore Feeder Fund, L.P. Sub-Cl A NT ISIN US5529934201",C Sunset Real Estate Opportunities,,,,,,,,,,,0.0349626,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0597,KY5889903580,,CRP VI 71 Smith Offshore Feeder Fund   L.P. Non RDR An NT,ALTERNATIVE INVESTMENTS,Real Estate,DIRECT CO-INVESTMENTS,USD,,"71,369.68","67,801.20",,,,4/11/2013,31/12/1999,"500,000.00","380,295.02","108,504.38","505,015.46","195,291.43","75,586.45",,,,360186,,,,,0,,,0,,"CRP VI 71 Smith Offshore Feeder Fund, L.P. Non RDR An NT ISIN KY5889903580","CRP VI 71 Smith Offshore Feeder Fund,",,,,,,,,,,,0.327957069,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,C0607,,,CTP OFFSHORE FEEDER FUND L.P Bn USD-NT,ALTERNATIVE INVESTMENTS,Private,PRIVATE ALTERNATIVE,USD,,"101,268.64","112,366.26",,,,23/12/2013,30/11/2019,"500,000.00","429,139.20","9,474.43","420,251.41","142,135.79","71,274.99",,,,2168,,,,,0,,,0,,CTP OFFSHORE FEEDER FUND L.P Bn USD-NT,CTP OFFSHORE FEEDER FUND L.P Bn USD-NT,,,,,,,,,,,-0.020710739,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,DH765,,,DGP OWNERSHIP OFFSHORE FEEDER FUND LP LEVEL AN-NT,ALTERNATIVE INVESTMENTS,Private,PE-Other,USD,,"89,215.56","83,903.21",,,,25/8/2016,,"250,000.00","145,180.82","15,824.27","95,420.79","157,428.99","52,609.81",,,,,,,,,0,,,0,,"DGP Ownership Offshore Feeder Fund, L.P. Level A An NT","DGP Ownership Offshore Feeder Fund, L.P.",,,,,,,,,,,-0.342745206,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,E0415,KY3249941022,,Europe Enterprise III Offshore LP  Cl A EUR NT,ALTERNATIVE INVESTMENTS,Private,PE-Lev Buyout,EUR,,"21,074.59","29,360.53",,,,5/5/2008,31/12/1999,"250,000.00","223,750.00",0,"502,282.97","26,250.00",0,,,,362195,,,,,0,,,0,,Europe Enterprise III Offshore LP Cl A EUR NT ISIN KY3249941022,Europe Enterprise III Offshore LP,,,,,,,,,,,1.244840089,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,I0102,,,Asia Pacific Mezzanine Opportunity  Partnership LP Cl A NT,ALTERNATIVE INVESTMENTS,Private,PE-Mezzanine,USD,,0,0,,,,24/11/2005,31/12/1999,"250,000.00","346,404.80","11,388.60","464,823.71",0,"96,404.80",,,,363088,,,,,0,,,0,,Asia Pacific Mezzanine Opportunity Partnership LP Cl A NT,Asia Pacific Mezzanine Opportunity,,,,,,,,,,,0.341851239,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,I0242,KY3249987728,,India Infrastructure Opportunities LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private,PE-MultiStgy,USD,,"17,161.10","20,491.21",,,,26/6/2008,31/12/1999,"207,049.21","180,327.00",0,"112,682.45","26,722.21",0,,,,362143,,,,,0,,,0,,India Infrastructure Opportunities LP Cl A NT ISIN KY3249987728,India Infrastructure Opportunities LP,,,,,,,,,,,-0.375121585,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,R0062,,,BRAVO II Offshore Select  Feeder Fund  L.P. Series An,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,"74,760.55","76,210.21",,,,22/8/2013,,"250,000.00","223,291.77","7,983.64","195,818.84","221,969.25","195,261.02",,,,,,,,,0,,,0,,"BRAVO II Offshore Select Feeder Fund, L.P. Series An",BRAVO II Offshore Select,,,,,,,,,,,-0.123036017,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,T0078,KY99BCFD7111,,TF Capital Investors II Offshore LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private,PE-Lev Buyout,EUR,,"19,880.16","20,787.64",,,,25/9/2006,31/12/2018,"250,000.00","250,000.00",0,"72,296.60",0,0,,,,4480,,,,,0,,,0,,TF Capital Investors II Offshore LP Cl A NT ISIN KY99BCFD7111,TF Capital Investors II Offshore LP,,,,,,,,,,,-0.7108136,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,T0369,,,Threadneedle UK Property Select Fund II  Ltd Class A NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Funds,GBP,,"24,357.29","31,353.91",,,,22/1/2013,31/12/1999,"300,000.00","300,000.00",0,"466,395.95",0,0,,,,360472,,,,,0,,,0,,Threadneedle UK Property Select Fund II Ltd Class A NT,Threadneedle UK Property Select Fund II,,,,,,,,,,,0.554653167,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,TH884,,,TES OFFSHORE FEEDER FUND LP CL CN-NT,ALTERNATIVE INVESTMENTS,Private,PE-Other,USD,,"206,502.85","233,564.71",,,,13/1/2017,,"500,000.00","355,179.61","47,369.99","90,089.58","196,258.23","51,437.84",,,,,,,,,0,,,0,,"TES Offshore Feeder Fund, L.P. Series C Cn NT","TES Offshore Feeder Fund, L.P.",,,,,,,,,,,-0.746354865,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","243,424.77","200,762.69",100,101.3953,,30/6/2020,30/10/2020,,,,,,,,,,122,7688511008SIMX900056,,,,0,,,0,M0120061632,Market Linked Instrument 4 MTH  USD BX+MS MLI Value  30JUN20  MAT 30OCT20 Ref 7688511008SIMX900056,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"200,000.00","193,729.39","150,521.52",100,100.8587,,15/7/2020,16/11/2020,,,,,,,,,,124,7688511008SIMX900057,,,,0,,,0,M0120070110,Market Linked Instrument 4 MTH  USD BX+DIS MLI Value  15JUL20  MAT 16NOV20 Ref 7688511008SIMX900057,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"200,000.00","150,551.42","151,913.61",100,98.7093,,5/8/2020,7/12/2020,,,,,,,,,,124,7688511008SIMX900058,,,,0,,,0,M0120072217,Market Linked Instrument 4 MTH  USD NFLX UW+AMZN UW MLI Value  05AUG20  MAT 07DEC20 Ref 7688511008SIMX900058,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,"2,078.70","1,711.19","1,268.36",,,,9/9/2009,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/688511/097,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CAD,0,0,0,,,,29/3/2016,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CAD 0/688511/135,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CHF,0,0,0,,,,26/5/2006,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CHF 0/688511/038,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,0,0,0,,,,15/1/2002,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/688511/011,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,0.01,0.009506,0.00756,,,,25/8/2008,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) GBP 0/688511/089,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,1.8,1.65888,0.20102,,,,11/5/2011,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB).HKD 0/688511/119,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,25/6/2013,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/688511/127,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,"2,653.31","2,342.08","1,699.91",,,,19/11/2007,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/688511/062,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"16,086.98","15,289.07","14,063.24",,,,15/1/2002,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/688511/003,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"2,138.75","1,597.65","1,808.31",,,,26/7/2018,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/688511/001,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,HKD,"2,023,540.31","1,782,941.37","220,983.88",,,,3/8/2020,2/9/2020,,,,,,,1.2,0.5,0.7,30,2000651100,,,,0,,,0,,Loan Account-00002000651100,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,JPY,"34,441,497.00","31,686,177.24","297,300.44",,,,11/8/2020,18/8/2020,,,,,,,0.95,0.1,0.85,7,2000619020,,,,0,,,0,,Loan Account-00002000619020,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"100,000.00","84,600.00","94,080.00",,,,15/7/2020,17/8/2020,,,,,,,1.27538,0.42538,0.85,33,2000674171,,,,0,,,0,,Loan Account-00002000674171,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"577,564.76","526,392.52","425,722.98",,,,17/7/2020,17/8/2020,,,,,,,1.28088,0.43088,0.85,31,2000674421,,,,0,,,0,,Loan Account-00002000674421,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"302,936.07","269,916.04","226,050.90",,,,23/7/2020,24/8/2020,,,,,,,1.279,0.429,0.85,32,2000667477,,,,0,,,0,,Loan Account-00002000667477,,,,,,,,,,,,,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"256,119.95","191,116.71","236,014.53",,,,31/7/2020,31/8/2020,,,,,,,1.25563,0.40563,0.85,31,2000673274,,,,0,,,0,,Loan Account-00002000673274,,,,,,,,,,,,,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,13/4/2020,SR004088246,SR004088246-0010,SIHK,3f5b55f01d949ff1bebf1f5a1b0946cc,13ba04a8be2a5f02b1d0f7ec376bce30,8.39E+11,XS1439838548,,5% TURKIYE HALK BANKASI AS DUE 130721,FIXED INCOME,Corporate Bonds,Corp. fixed income securities,USD,"200,000.00","175,655.12","166,576.23",100.65,97.413,8/15/2017,,13/7/2021,,,,,,,5,,5,,,,,,0,,,0,,5% TURKIYE HLK 0 MAT 13JUL21 5% Pay Freq SEMI-ANNUAL S&P NA Moodys B3u ISIN XS1439838548,5% TURKIYE HALK BANKASI AS DUE 130721,Sr secured,A3,BBB+,CCC,6%,5%,2%,VARIABLE,17/7/2006,11/7/2031,,
