,asOfDate.value,position.id,account.id,position.constituent.holding.underlyingAsset.description,position.constituent.holding.quantity.number,position.scheduledDate.adjustedDate,position.scheduledDate.type.scheduledDateTypeScheme,position.valuation.quote,position.assetClassTaxonmony.assetClassNameAtLevel1,position.assetClassTaxonmony.assetClassNameAtLevel2,position.assetClassTaxonmony.assetClassNameAtLevel3,position.constituent.holding.underlyingAsset.commitmentAmount,position.constituent.holding.underlyingAsset.outstandingCommitmentAmount,position.constituent.holding.underlyingAsset.contributionAmount,position.constituent.holding.underlyingAsset.capitalContributionFundExpense,position.constituent.holding.underlyingAsset.distributionAmount,position.constituent.holding.underlyingAsset.recallableDistribution,position.constituent.tradeReference.partyTradeIdentifier,position.constituent.holding.underlyingAsset.maturity,position.constituent.tradeReference.partyTradeIdentifier.id,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.value,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.instrumentIdScheme,position.constituent.holding.underlyingAsset.instrumentId.ticker.value,position.constituent.holding.underlyingAsset.instrumentId.ticker.instrumentIdScheme,party.banker.partyName.value,party.banker.groupType.value,party.banker.id,party.ic.partyName.value,party.ic.groupType.value,party.ic.id,party.relationship.partyName.value,party.relationship.groupType.value,party.relationship.id,party.eg.partyName.value,party.eg.groupType.value,party.eg.id,party.pp.partyName.value,party.pp.groupType.value,party.pp.id,party.client.partyName.value,party.client.groupType.value,party.client.id
10,"Aug 12, 2020 12:00:00 AM","PE-Other DGP Ownership Offshore Feeder Fund, L.P. Level B Bn NT",35a1e60029f3ecb9d009fb5d9c3af69c,DGP Ownership Offshore Feeder Fund LP Level Bn-NT,1.0,"Sep 28, 2016 12:00:00 AM",Book date,"[{'value': 236749.84, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 236749.84, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,500000.0,314857.99,290361.61,32259.41,188997.79,105219.6,,,,DH766,Financial Instrument Id,,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
11,"Aug 12, 2020 12:00:00 AM",HF-Other ER HEDGEFORUM VISIUM LTD CLASS BAL NT - TD300616 ISIN KY8519955974,35a1e60029f3ecb9d009fb5d9c3af69c,ER HEDGEFORUM VISIUM LTD CLASS BAL NT - TD300616,1.0,"Aug 16, 2016 12:00:00 AM",Book date,"[{'value': 1.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Other,,,,,,,,,,EH704,Financial Instrument Id,,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
12,"Aug 12, 2020 12:00:00 AM",HF-Other HF Diversifiers (SICAV-SIF) Class An NT,35a1e60029f3ecb9d009fb5d9c3af69c,HF DIVERSIFIER (SICAV-SIF) A -NT,505.546,"Jun 7, 2016 12:00:00 AM",Book date,"[{'value': 504279.51, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 504279.51, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1008.8103, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 997.4948, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Other,,,,,,,,,,HH675,Financial Instrument Id,HFDIVERSIF_A_01,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
13,"Aug 12, 2020 12:00:00 AM","PE-Other HH Pre-IPO Offshore Feeder Fund II, L.P. Series A An NT",35a1e60029f3ecb9d009fb5d9c3af69c,HH PRE-IPO OFFSHORE FEEDER FUND II CLASS AN LP-NT,1.0,"Apr 28, 2017 12:00:00 AM",Book date,"[{'value': 209329.98, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 209329.98, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,250000.0,5934.62,244065.38,4336.2,89084.25,0.0,,,,HI002,Financial Instrument Id,HH2FFANU0000,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
14,"Aug 12, 2020 12:00:00 AM","PE-Vent Cap HH Pre-IPO Offshore Feeder Fund III, LP Series AN  NT",35a1e60029f3ecb9d009fb5d9c3af69c,HH PRE-IPO OFFSHORE FEEDER FUND III LP SUB-CLASS AN USD-NT,1.0,"May 21, 2020 12:00:00 AM",Book date,"[{'value': 27569.55, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 27569.55, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,PE-Vent Cap,250000.0,222430.45,27569.55,2527.3,0.0,0.0,,,,HJ185,Financial Instrument Id,HH3FFANU0000,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
15,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND LMSON USD D-C-NT ISIN IE00BK6S5T15,35a1e60029f3ecb9d009fb5d9c3af69c,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT,2500.0,"Aug 25, 2009 12:00:00 AM",Book date,"[{'value': 250250.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 250250.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100.5, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 100.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,L0246,Financial Instrument Id,LMDCAUD ID,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
16,"Aug 12, 2020 12:00:00 AM",PRIVATE EQUITY ALTERNATIVE NGT II OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,35a1e60029f3ecb9d009fb5d9c3af69c,NGT II OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,1.0,"Jun 21, 2019 12:00:00 AM",Book date,"[{'value': 33037.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 33037.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,250000.0,216720.85,33279.15,3268.53,0.0,0.0,,,,NI836,Financial Instrument Id,KKRFFANU0002,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
17,"Aug 12, 2020 12:00:00 AM",DISTRESSED European Special Situations Offshore Feeder Fund LP Level An NT,35a1e60029f3ecb9d009fb5d9c3af69c,EUROPEAN SPECIAL SITUATIONS OFFSHORE FEEDER FUND LP-AN-NT,1.0,"Oct 31, 2016 12:00:00 AM",Book date,"[{'value': 187113.8, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'EUR'}}, {'value': 220045.7198703272, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,DISTRESSED,200000.0,43450.0,194500.0,6577.08,42865.0,37950.0,,,,OH830,Financial Instrument Id,,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
18,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,35a1e60029f3ecb9d009fb5d9c3af69c,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,40114.531,"Oct 30, 2014 12:00:00 AM",Book date,"[{'value': 448881.601, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 448881.601, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 11.030899, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 11.19, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,P0459,Financial Instrument Id,PINMUAI ID,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
19,"Aug 12, 2020 12:00:00 AM",Equity mutual fund Polar Capital Funds-Global Technology Fd Class R USD Dis Cash NT ISIN IE00B433M743,35a1e60029f3ecb9d009fb5d9c3af69c,POLAR CAPITAL FD-GLB TECH FD CL R USD DIS-CASH-NT,5196.425,"Apr 23, 2008 12:00:00 AM",Book date,"[{'value': 362814.393, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 362814.393, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 48.591098, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 69.82, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Mutual Funds,Equity mutual fund,,,,,,,,,,P0734,Financial Instrument Id,POLGTRU ID,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
20,"Aug 12, 2020 12:00:00 AM","PE-MultiStgy PIMCO Corporate Opportunities Fund III, Offshore Feeder Fund LTD Cl AN USD NT",35a1e60029f3ecb9d009fb5d9c3af69c,COF III OFFSHORE FEEDER FUND LTD SUB-CLASS AN USD-NT,1.0,"Feb 21, 2020 12:00:00 AM",Book date,"[{'value': 18750.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 18750.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,250000.0,231250.0,18750.0,1302.6,0.0,0.0,,,,PJ062,Financial Instrument Id,COFFFANU0000,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
21,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND SSSF Fix Mat Bd 2023 Cl A Acc USD ISIN LU1991170686,35a1e60029f3ecb9d009fb5d9c3af69c,SCHRODER SSF FIXED MATURITY I A USD DIS-CASH-NT,2500.0,"Nov 16, 2002 12:00:00 AM",Book date,"[{'value': 211287.75, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 211287.75, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100.75, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 84.5151, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,S0522,Financial Instrument Id,SMBIAUI LX,Ticker,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
22,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD BX UN+DIS UN MLI Value  15JUN20  MAT 15OCT20 Ref 7621736013SIMX900284,35a1e60029f3ecb9d009fb5d9c3af69c,,,"Jun 15, 2020 12:00:00 AM",Book date,"[{'value': 304592.1, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 304592.1, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 101.5307, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120060116,,,,,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
23,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD GS UN+MS UN MLI Value  19JUN20  MAT 19OCT20 Ref 7621736013SIMX900285,35a1e60029f3ecb9d009fb5d9c3af69c,,,"Jun 19, 2020 12:00:00 AM",Book date,"[{'value': 253186.5, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 253186.5, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 101.2746, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120060534,,,,,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
24,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 3 MTH  USD 9988 HK+241 HK MLI Value  10JUL20  MAT 13OCT20 Ref 7621736013SIMX900286,35a1e60029f3ecb9d009fb5d9c3af69c,,,"Jul 10, 2020 12:00:00 AM",Book date,"[{'value': 244101.5, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 244101.5, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 97.6406, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120062612,,,,,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
25,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD GOOGL UW+MSFT UW MLI Value  14JUL20  MAT 16NOV20 Ref 7621736013SIMX900287,35a1e60029f3ecb9d009fb5d9c3af69c,,,"Jul 14, 2020 12:00:00 AM",Book date,"[{'value': 251969.25, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 251969.25, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 100.7877, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120063015,,,,,MR-AP Spore Philippines Team 1,Banker,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,Investment Counsellor/ IC,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,SR004022615,Relationship,SR004022615,SR004022615-0007,Entitlement Group/ EG,SR004022615-0007,SIHK,Product Processor/ PP,SIHK,SR004022615,Client,360cf70e13537634d061903c13139fff
26,"Aug 12, 2020 12:00:00 AM",Common Stock AIA GROUP LTD Ticker/ISIN : 1299/HK0000069689,444e0a04d84c5e013aa4e248d0718879,AIA Group Ltd (1299 HK),10000.0,"Jul 11, 2018 12:00:00 AM",Last movement date,"[{'value': 748500.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'HKD'}}, {'value': 96575.0387995992, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 40.6999, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'HKD'}}, {'value': 74.85, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'HKD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,631655134879,Financial Instrument Id,1299 HK Equity,Ticker,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0005,Entitlement Group/ EG,SR004088246-0005,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,d910a069877d1f93f2d8efddeda160ea
27,"Aug 12, 2020 12:00:00 AM",Common Stock TENCENT HOLDINGS Ticker/ISIN : 700/KYG875721634,444e0a04d84c5e013aa4e248d0718879,Tencent Holdings Ltd (700 HK),2000.0,"Mar 31, 2018 12:00:00 AM",Last movement date,"[{'value': 1041000.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'HKD'}}, {'value': 134314.783420685, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 295.7542, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'HKD'}}, {'value': 520.5, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'HKD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,762845813796,Financial Instrument Id,700 HK Equity,Ticker,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0005,Entitlement Group/ EG,SR004088246-0005,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,d910a069877d1f93f2d8efddeda160ea
